(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		1022 2 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		665 (96 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		897 3 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		871 1 (146 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1016 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		789 3 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		808 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		868 1 (278 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		827 1 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		799 2 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1127 2 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		812 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		653 1 (370 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1089 1 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		652 1 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		992 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		910 2 (892 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1009 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		114 (134 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		979 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		670 1 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		954 1 (72 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		670 3 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		644 1 (709 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		881 (2111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		690 1 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		789 1 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		605 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		974 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1168 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		752 2 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		903 3 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		725 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		143 (564 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1052 2 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1024 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		156 (18 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		667 2 (216 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1114 2 (2106 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		765 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		446 (418 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1045 2 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1017 2 (42 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		768 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		152 (26 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1052 3 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1055 (12 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1152 2 (1067 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		659 2 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		928 3 (68 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		679 2 (57 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1112 1 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		248 (283 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		885 1 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		995 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		999 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1083 1 (318 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		870 (148 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1032 1 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1088 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1122 (540 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1138 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		798 (35 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		636 1 (230 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		786 1 (123 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		986 2 (185 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		251 (7 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1050 2 (17 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		628 1 (231 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		923 3 (4 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1031 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1022 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1032 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		192 (134 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		891 (2175 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		886 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		607 1 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1112 3 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		576 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		86 (293 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		880 3 (65 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1069 3 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		470 (1677 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1159 1 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		919 3 (72 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		920 (8 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1109 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		825 (2350 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		912 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		608 2 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1136 3 (26 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1064 2 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		599 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		1083 (318 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		796 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		289 (56 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		890 2 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		809 2 (58 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		245 (293 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		796 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		868 2 (278 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1115 2 (2095 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		295 (192 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		749 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		750 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		901 1 (892 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1113 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		997 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		408 (109 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1136 (26 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		26 (555 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1084 1 (30 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		757 2 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		783 2 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		854 (1367 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		783 1 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		944 3 (92 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		274 (19 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1068 2 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		713 2 (118 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1092 2 (293 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		198 (23 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1144 1 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		663 3 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		617 2 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		496 (1044 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		266 (714 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		390 (144 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		544 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		692 2 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1091 1 (46 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		807 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		705 2 (68 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		847 2 (65 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		780 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		828 3 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1169 2 (2099 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		780 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		588 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		852 3 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		561 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1009 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		623 (145 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		635 2 (75 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		612 2 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1020 1 (27 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		836 3 (278 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		632 (145 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		610 1 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		596 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		851 1 (2516 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		884 3 (2516 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		793 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1103 (1067 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		866 (9 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		846 1 (67 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1103 3 (1067 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		847 1 (65 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		698 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		865 1 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		781 3 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		887 3 (1367 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		677 3 (189 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		791 2 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		867 (7 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1062 3 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		874 (7 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1038 1 (27 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		148 (19 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		791 1 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		442 (14 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		998 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1006 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		906 3 (4196 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1020 2 (27 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1075 1 (18 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1163 3 (2106 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1064 1 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		983 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		304 (716 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		818 (52 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		715 1 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		1081 1 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1082 (69 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		724 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		705 (68 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		678 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1061 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		915 2 (2350 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		861 3 (1243 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		224 (44 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1123 3 (293 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1154 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		891 2 (2175 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		786 2 (123 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		588 1 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		757 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1110 2 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1013 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		942 1 (12 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		684 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		683 (189 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		712 1 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		659 1 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		693 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		739 2 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1014 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		767 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		907 (104 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1029 1 (27 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1060 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		785 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1070 (223 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		549 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		85 (635 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		956 3 (8 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		669 2 (172 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		792 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		798 2 (35 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		531 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		658 1 (58 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1090 (11 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1121 (81 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		719 (118 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		773 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		897 2 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		630 2 (215 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		692 1 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		654 3 (86 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1116 1 (2086 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1111 2 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		880 2 (65 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1128 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		696 (80 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		645 (185 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		912 3 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1007 (370 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		264 (159 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		662 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1046 2 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1063 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1123 (293 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		747 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		843 2 (193 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		675 1 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		520 (6084 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		822 (52 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		603 1 (125 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		474 (9535 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		780 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1054 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		640 3 (226 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		685 1 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		675 3 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		912 2 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		914 (167 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1158 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		909 1 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		757 3 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		540 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1169 1 (2099 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1097 1 (573 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		484 (4068 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1050 3 (17 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		753 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		685 2 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		850 2 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		590 2 (60 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1054 1 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		966 1 (92 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1026 1 (42 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1016 1 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		922 3 (76 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		673 (57 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		612 1 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		748 1 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		615 (96 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1036 3 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		813 2 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1085 3 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		728 1 (12 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1078 1 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1161 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		591 3 (58 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		608 3 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		910 3 (892 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		718 3 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		1094 3 (539 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1072 1 (81 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		308 (1319 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1162 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		815 2 (13 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1105 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		778 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		138 (80 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		828 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		611 1 (172 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		813 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		844 (193 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1102 2 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1000 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		723 (1898 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1045 1 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		938 1 (76 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		664 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1052 1 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		619 3 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		384 (158 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		739 3 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		727 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		652 2 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		995 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		771 1 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		862 (370 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		703 2 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		820 2 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		940 2 (4 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
